A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
47,42,57,40,33,11,2,4,1,3,5,1,2,0,0
46,42,57,40,35,10,2,6,1,2,5,1,1,0,0
46,42,58,40,34,11,1,5,0,2,5,0,0,0,0
46,42,58,40,34,11,1,6,1,1,7,0,0,0,0
47,43,58,40,33,10,1,7,1,1,8,0,0,0,0
47,42,58,40,34,11,0,7,1,1,8,0,0,0,0
47,42,59,40,34,11,0,7,1,0,8,0,0,0,0
47,42,59,41,35,10,0,5,1,0,6,0,0,0,0
47,42,59,41,33,9,0,5,1,0,5,0,0,0,0
47,42,59,41,33,10,0,5,1,1,6,0,0,0,0
47,42,59,41,32,10,0,5,1,1,5,0,0,0,0
47,42,59,41,31,12,0,6,1,1,5,0,0,0,0
47,42,59,42,31,11,0,6,1,1,5,0,0,0,0
47,42,59,42,30,12,2,4,2,1,3,0,0,0,0
47,42,59,42,31,12,3,3,3,2,3,1,0,0,0
48,42,59,42,31,11,3,4,3,3,3,1,1,1,1
48,42,59,42,31,11,4,3,3,4,3,2,2,1,2
48,43,59,42,33,10,5,3,4,3,3,4,2,1,2
48,43,59,42,33,10,5,4,3,2,4,4,2,1,2
48,43,60,43,34,10,5,4,3,2,4,3,2,1,2
48,43,60,43,33,8,7,5,4,4,3,4,2,1,2
48,43,60,43,34,8,7,7,4,3,5,3,1,1,1
48,43,60,43,34,8,7,8,2,2,6,2,0,0,0
48,43,60,43,37,9,7,8,2,5,7,2,1,0,0
48,43,60,43,38,10,6,9,2,5,10,2,1,0,0
48,43,61,43,38,12,5,11,2,3,11,2,2,1,1
48,44,61,43,38,12,4,10,1,5,10,1,1,0,0
48,44,61,42,36,13,2,12,1,4,13,1,0,0,0
48,44,61,42,35,14,1,11,1,4,14,0,0,0,0
48,44,61,42,35,14,2,11,1,4,14,0,0,0,0
48,45,61,43,33,15,2,10,1,5,14,0,0,0,0
48,45,60,43,31,15,2,10,1,5,13,0,0,0,0
48,45,60,43,31,16,2,11,2,4,13,0,0,0,0
48,45,60,44,30,17,3,11,2,4,13,0,0,0,0
49,45,60,43,32,18,3,11,1,4,14,0,0,0,0
49,45,59,43,32,17,3,10,1,3,13,0,0,0,0
49,45,59,43,31,16,4,10,1,4,10,0,0,0,0
49,46,60,43,33,15,3,10,1,3,9,0,0,0,0
49,46,60,43,33,13,2,10,1,5,7,0,0,0,0
49,46,60,42,33,14,2,10,0,6,7,0,0,0,0
49,46,60,42,32,13,2,8,0,6,6,0,0,0,0
49,45,60,42,33,14,3,7,0,5,6,0,0,0,0
49,44,60,42,33,12,2,6,1,3,5,0,0,0,0
50,44,60,42,31,13,1,6,1,2,5,0,0,0,0
48,44,60,42,30,12,1,6,1,2,6,0,0,0,0
48,44,60,42,32,11,2,6,1,3,6,1,0,0,0
48,44,60,43,31,11,2,8,1,3,6,1,0,0,0
48,45,60,44,32,12,2,8,1,4,6,1,0,0,0
49,44,59,44,27,11,1,8,1,5,6,1,0,0,0
49,44,59,44,24,11,1,8,1,6,6,1,0,0,0
50,44,59,43,24,11,1,10,0,7,6,0,0,0,0
50,44,59,44,22,13,0,10,1,6,8,0,0,0,0
51,44,59,44,22,12,1,10,2,6,7,0,0,0,0
49,44,59,44,23,9,2,10,2,6,7,1,0,0,0
49,44,59,44,22,10,2,9,2,5,7,1,0,0,0
49,44,59,45,21,12,3,9,2,5,6,1,0,0,0
49,44,60,47,22,12,3,10,2,3,7,1,0,0,0
49,45,60,48,25,12,2,10,3,2,7,1,0,0,0
48,45,59,48,25,12,3,10,3,2,7,1,0,0,0
49,46,59,48,27,13,2,10,1,2,8,0,0,0,0
49,46,59,48,28,11,1,10,2,2,7,0,0,0,0
49,46,58,48,28,10,1,10,2,2,7,0,0,0,0
49,46,59,47,28,10,1,11,2,2,7,0,0,0,0
49,46,58,47,27,11,2,10,2,2,8,0,0,0,0
49,46,58,46,28,12,2,10,2,1,8,0,0,0,0
49,46,58,46,28,14,2,10,2,1,9,0,0,0,0
49,46,58,45,28,12,3,10,3,1,8,0,0,0,0
49,45,58,45,27,13,2,10,2,1,7,0,0,0,0
49,45,58,45,26,13,2,11,2,1,9,0,0,0,0
49,45,58,45,27,11,1,10,2,1,9,0,0,0,0
49,45,58,44,28,11,1,10,2,1,8,0,0,0,0
49,45,58,45,27,11,3,10,2,3,8,0,1,0,0
49,45,58,45,27,13,3,9,2,2,9,0,1,0,0
49,45,58,45,31,13,4,9,4,2,9,1,1,1,1
49,45,58,45,33,12,4,10,5,3,10,1,1,1,1
49,45,58,45,31,15,2,11,5,3,11,0,0,1,0
49,45,58,45,31,18,2,13,6,3,19,0,0,0,0
49,45,58,46,29,21,1,15,7,1,22,0,0,0,0
49,43,58,47,31,21,2,16,6,2,21,1,0,0,0
48,43,58,47,27,22,2,15,5,4,18,1,0,0,0
48,43,58,47,28,22,2,16,5,3,18,1,0,0,0
48,43,58,47,28,21,2,16,6,4,13,0,0,1,0
48,42,58,46,26,18,2,14,4,3,9,0,0,1,0
48,42,58,46,24,14,1,13,4,4,9,0,0,2,0
48,42,57,45,24,13,1,12,3,3,10,0,0,1,0
48,42,57,44,23,12,1,9,3,4,6,0,0,1,0
48,42,57,44,25,11,1,7,3,3,6,0,0,1,0
48,42,58,44,25,10,2,8,4,3,7,1,0,1,0
48,42,58,44,24,10,2,8,3,3,7,1,1,1,1
48,42,58,44,24,9,2,7,4,4,6,2,2,2,2
48,42,57,44,24,9,2,8,4,5,6,2,2,3,2
48,42,57,44,25,9,4,6,5,5,6,4,5,4,5
48,42,58,45,26,8,4,6,6,5,6,4,5,4,4
48,42,58,45,25,7,4,5,6,6,3,4,5,3,3
48,42,59,45,25,6,4,6,5,6,4,4,4,3,3
48,41,57,44,24,6,3,6,4,6,4,3,4,3,3
48,41,57,44,25,6,3,7,3,4,4,1,0,2,0
48,41,57,44,24,4,1,7,2,5,3,1,0,0,0
48,42,57,44,24,7,1,8,2,5,3,1,0,0,0
48,43,57,44,24,9,1,9,2,3,4,1,0,0,0
49,44,57,43,25,11,1,10,2,1,5,1,0,0,0
49,44,57,43,25,12,2,10,2,2,7,1,0,0,0
50,44,57,43,25,13,2,9,3,2,6,1,0,0,0
50,45,57,43,27,13,2,9,4,1,8,2,0,0,0
51,45,57,43,26,14,4,9,4,1,9,4,0,0,0
53,45,57,43,28,14,4,9,4,2,9,4,2,1,2
53,45,58,43,29,19,4,10,3,2,10,3,2,1,2
53,46,57,42,30,20,4,9,2,4,9,3,4,2,4
53,46,57,43,30,19,4,9,2,5,8,3,4,2,4
53,45,57,43,33,21,4,8,2,5,9,3,4,2,4
53,45,57,42,30,21,2,8,3,5,9,2,2,2,2
54,45,56,43,30,21,1,8,3,4,9,0,0,0,0
54,45,56,43,30,20,1,6,3,6,8,1,0,0,0
53,45,56,43,27,19,2,5,3,5,7,2,0,0,0
53,45,56,43,26,16,2,5,3,4,6,2,0,0,0
53,45,56,43,25,13,2,5,2,4,5,2,0,0,0
54,44,56,43,25,12,2,6,2,3,5,2,0,0,0
54,43,56,42,26,11,2,7,2,3,5,2,0,0,0
54,43,56,42,29,11,1,8,1,3,7,1,0,0,0
54,43,56,42,29,12,1,9,0,4,7,0,0,0,0
54,43,56,42,31,14,0,13,0,3,15,0,0,0,0
54,43,55,43,31,14,0,13,0,4,15,0,0,0,0
54,43,55,43,33,16,0,12,0,3,14,0,0,0,0
54,43,55,43,34,17,0,12,0,3,15,0,0,0,0
52,43,55,43,32,14,0,12,0,3,13,0,0,0,0
52,42,54,43,32,14,0,13,0,2,13,0,0,0,0
52,43,54,43,35,14,0,12,0,4,14,0,0,0,0
51,43,53,43,32,13,1,11,0,4,13,0,0,0,0
51,43,53,43,32,13,1,12,0,2,13,0,0,0,0
51,41,54,43,31,15,1,11,0,2,13,0,0,0,0
51,41,54,43,30,14,1,13,0,1,12,0,0,0,0
51,41,54,43,31,14,1,11,0,1,12,0,0,0,0
51,41,54,43,31,12,1,10,0,1,10,0,0,0,0
51,42,54,43,32,14,1,9,0,1,9,0,0,0,0
51,42,54,44,33,15,0,10,0,3,11,0,0,0,0
51,42,54,43,32,16,0,11,0,3,11,0,0,0,0
51,42,54,43,33,16,0,9,0,1,10,0,0,0,0
52,42,54,43,34,17,0,7,1,1,9,0,0,0,0
52,42,54,43,34,16,2,7,1,1,9,0,0,0,0
52,40,53,45,34,16,3,7,2,1,11,1,0,0,0
53,40,53,45,33,18,2,7,2,1,13,1,0,0,0
54,39,52,45,31,19,3,6,2,2,12,1,0,0,0
53,39,52,45,32,21,5,7,2,2,15,1,0,0,0
52,38,52,45,32,18,4,8,3,1,15,0,0,0,0
51,38,52,45,34,16,4,8,2,1,14,1,0,0,0
51,38,53,47,34,13,3,7,2,1,10,1,0,0,0
51,38,53,45,33,15,3,7,2,0,10,0,0,0,0
50,38,53,45,33,12,3,6,2,1,8,0,0,0,0
50,38,53,44,32,9,3,7,1,1,7,0,0,0,0
50,38,53,44,31,9,2,7,0,1,7,0,0,0,0
50,38,53,44,31,10,1,5,0,1,7,0,0,0,0
50,38,53,44,32,11,1,4,0,1,7,0,0,0,0
50,38,53,45,30,15,1,5,0,0,10,0,0,0,0
50,38,53,45,31,17,1,5,0,0,10,0,0,0,0
50,38,53,46,34,17,1,5,0,2,10,0,0,0,0
50,38,53,45,35,16,1,5,0,2,11,0,0,0,0
50,37,53,45,33,15,0,6,0,1,11,0,0,0,0
49,37,53,45,35,18,0,5,0,2,10,0,0,0,0
49,37,52,46,35,20,1,6,0,4,11,0,0,0,0
49,37,51,47,35,18,1,5,0,3,9,0,0,0,0
49,37,51,47,35,21,1,6,0,3,11,0,0,0,0
49,37,51,47,34,21,1,7,0,4,12,0,0,0,0
49,37,52,47,34,21,1,7,0,4,10,0,0,0,0
49,36,52,48,31,22,1,7,1,5,11,0,0,0,0
49,35,52,48,29,22,1,9,1,3,10,0,0,0,0
49,35,52,48,29,23,1,10,1,2,15,0,0,0,0
49,35,51,48,32,22,0,9,1,2,22,0,0,0,0
49,35,51,48,33,21,0,11,1,2,29,0,0,0,0
47,35,50,48,33,23,0,12,1,2,29,0,0,0,0
47,35,49,49,33,24,0,14,1,2,36,0,0,0,0
47,35,49,49,33,25,0,13,1,2,36,0,0,0,0
47,35,49,50,32,24,0,12,2,1,38,0,0,0,0
47,35,48,50,33,25,0,12,1,1,38,0,0,0,0
47,35,48,50,33,23,1,12,1,1,34,0,0,0,0
47,35,48,49,30,23,1,11,1,0,25,0,0,0,0
48,34,48,49,29,24,2,8,0,0,21,0,0,0,0
48,34,48,49,29,22,3,8,0,1,23,0,0,0,0
48,34,48,49,30,22,3,7,1,1,20,1,0,0,0
48,34,49,49,33,23,3,7,1,1,20,1,0,0,0
48,34,49,50,31,21,3,8,1,1,19,1,0,0,0
48,34,50,50,30,20,3,9,1,1,15,2,0,0,0
48,34,50,50,31,21,4,10,2,1,15,2,0,0,0
48,34,50,51,33,23,4,10,2,1,15,3,0,0,0
48,34,49,49,33,23,4,9,2,1,15,3,0,0,0
48,34,49,49,33,27,4,8,2,1,13,3,0,0,0
48,35,48,49,33,29,3,7,1,1,11,0,0,0,0
48,36,48,49,33,29,3,8,1,0,11,0,0,0,0
48,36,48,49,31,25,0,7,1,0,10,0,0,0,0
49,36,48,49,32,23,0,6,2,0,7,0,0,0,0
48,35,48,50,29,24,0,9,4,0,9,0,0,0,0
48,36,48,50,31,23,1,9,4,0,9,0,0,0,0
48,36,50,50,30,24,2,11,6,0,12,2,0,0,0
48,36,50,50,31,20,3,9,8,0,9,4,0,0,0
48,36,51,50,32,20,3,6,7,0,9,4,0,0,0
48,36,51,49,31,19,4,5,7,0,8,4,0,0,0
49,36,50,49,30,16,4,5,5,0,8,3,0,0,0
48,36,50,49,30,15,4,5,5,0,8,3,0,0,0
49,36,50,49,32,15,4,5,5,0,8,4,0,0,0
49,37,51,49,35,14,4,4,5,0,6,4,0,0,0
49,37,51,49,34,13,3,3,4,0,7,0,0,0,0
49,37,51,49,32,10,4,4,3,2,5,0,0,0,0
49,37,52,50,34,8,5,7,2,2,6,0,0,0,0
49,37,50,51,33,9,4,6,2,2,7,0,0,0,0
51,38,50,50,36,13,3,6,2,2,9,0,0,0,0
52,38,50,50,35,14,3,6,1,1,10,0,0,0,0
52,38,50,50,35,15,4,7,1,1,9,0,0,0,0
52,38,50,50,36,18,3,7,1,1,13,0,0,0,0
52,37,50,51,34,19,4,8,1,1,10,1,0,0,0
52,38,50,51,35,20,2,8,1,1,10,1,0,0,0
52,38,50,51,35,21,2,8,1,1,10,1,0,0,0
52,38,50,51,34,21,1,8,2,2,10,1,0,0,0
51,38,51,51,35,20,1,7,3,3,8,1,1,1,1
52,39,51,50,36,20,2,7,3,3,8,1,1,1,1
52,39,51,50,33,20,2,7,2,3,7,0,1,0,0
52,39,52,50,33,19,3,5,2,3,5,1,1,0,0
53,38,53,50,35,21,2,4,2,1,7,1,0,0,0
53,38,54,50,35,15,2,4,2,1,7,1,0,0,0
52,38,54,50,35,15,2,4,2,0,7,1,0,0,0
52,38,55,50,35,16,2,5,1,0,8,1,0,0,0
52,38,55,50,35,14,2,4,2,1,8,1,0,0,0
52,38,54,51,34,17,2,6,2,1,11,1,0,0,0
52,37,55,51,34,15,1,6,1,1,10,0,0,0,0
52,36,55,52,35,15,1,6,1,1,11,0,0,0,0
51,36,55,52,38,17,1,6,0,2,12,0,0,0,0
50,36,55,52,38,16,1,7,1,2,14,0,0,0,0
50,36,55,52,38,18,1,8,1,2,15,1,0,0,0
50,36,56,52,41,19,1,10,1,3,21,1,0,0,0
52,36,56,52,42,21,2,11,2,3,25,1,0,0,0
52,36,56,51,41,20,3,11,2,1,21,2,0,0,0
52,36,55,51,43,20,3,12,2,1,22,1,0,0,0
52,35,53,50,42,20,3,16,1,1,25,1,0,0,0
53,36,53,50,46,21,3,14,1,1,23,1,0,0,0
54,35,53,50,46,20,3,13,2,0,20,1,0,0,0
53,36,53,50,48,22,3,12,2,1,22,3,2,1,2
53,36,54,50,46,21,3,12,2,2,22,2,2,1,2
53,36,54,50,46,22,2,12,2,2,27,2,2,1,2
53,36,54,51,48,23,3,12,2,3,30,2,2,1,2
53,36,53,51,48,22,3,12,2,4,27,2,2,1,2
53,36,53,52,48,23,2,12,2,4,27,2,3,1,2
53,37,53,52,45,22,2,9,0,5,20,0,3,0,0
53,37,53,51,43,20,3,8,1,5,17,1,4,0,0
52,36,53,49,39,19,3,8,2,5,12,1,4,0,0
53,36,53,49,40,19,5,8,2,6,14,3,5,1,1
53,36,52,49,40,21,5,8,2,5,14,3,3,1,1
53,36,52,49,40,21,5,8,3,5,12,4,3,1,1
53,36,52,50,40,18,4,9,3,6,13,4,1,1,1
53,36,51,50,38,20,4,7,3,6,13,3,1,1,1
53,37,51,50,38,18,3,6,3,5,10,2,1,1,1
53,37,50,50,37,16,2,5,1,5,8,0,1,0,0
53,37,50,50,36,15,0,5,0,6,8,0,0,0,0
53,37,50,50,35,14,0,4,0,5,7,0,0,0,0
53,37,50,52,36,14,1,4,0,4,7,0,0,0,0
53,37,51,53,36,12,1,5,0,2,6,0,0,0,0
53,37,51,53,36,11,1,6,1,1,6,0,0,0,0
53,37,51,53,39,12,3,6,1,2,9,0,0,0,0
53,37,51,53,39,14,3,6,2,2,10,2,0,0,0
52,37,51,53,39,14,4,6,2,2,11,2,0,0,0
52,38,51,53,39,14,4,5,4,1,9,2,0,0,0
52,38,51,53,38,14,4,4,4,0,6,2,0,0,0
52,39,51,53,38,13,3,5,5,0,7,3,0,0,0
52,39,51,54,39,13,4,5,5,0,8,3,0,0,0
52,39,51,54,39,12,5,5,3,2,9,3,0,0,0
52,39,51,55,41,12,5,5,3,3,9,3,0,0,0
51,39,51,55,43,14,4,5,3,3,12,2,0,0,0
50,39,51,54,40,14,3,6,2,3,11,1,0,0,0
50,38,51,54,40,16,4,4,1,3,9,1,0,0,0
49,38,51,54,38,15,4,3,1,5,6,1,0,0,0
50,38,51,54,34,16,3,3,2,5,3,1,0,0,0
51,38,52,54,33,14,2,3,2,4,3,1,0,0,0
52,38,52,54,33,12,2,2,1,5,2,0,0,0,0
52,38,52,54,33,12,1,2,1,5,2,0,0,0,0
52,37,52,54,30,12,2,4,1,5,3,0,0,0,0
52,37,53,54,29,12,3,4,1,5,3,0,0,0,0
51,37,53,54,28,10,3,4,1,4,2,0,0,0,0
50,37,53,54,29,12,2,4,1,3,3,0,0,0,0
50,37,53,53,32,13,2,4,1,2,4,0,0,0,0
50,36,51,52,33,13,3,4,2,2,4,1,0,0,0
50,36,51,51,33,14,3,4,3,2,4,1,0,0,0
50,37,50,51,33,12,3,3,4,2,3,1,0,0,0
50,37,49,51,32,11,2,3,4,2,3,1,0,0,0
50,37,49,51,32,11,2,3,4,1,3,1,0,0,0
50,37,48,50,31,11,2,3,4,0,3,1,0,0,0
50,37,48,50,31,13,2,3,4,0,3,1,0,0,0
50,37,48,51,31,12,3,5,5,1,6,1,0,0,0
50,37,48,51,32,11,3,5,5,3,6,2,0,0,0
49,37,47,51,33,12,3,5,5,4,7,2,0,0,0
49,39,47,51,34,12,4,5,3,4,6,2,0,0,0
48,38,47,51,32,12,5,5,3,4,6,2,0,0,0
48,38,47,51,30,12,6,5,3,2,5,3,0,0,0
48,38,47,51,30,12,7,6,3,2,5,2,0,0,0
49,38,47,52,32,14,7,6,3,2,7,2,0,0,0
49,37,47,52,33,14,8,5,3,2,5,2,2,0,0
49,37,47,50,33,16,6,4,4,3,4,1,4,0,0
48,37,47,49,34,16,6,5,3,4,5,0,4,0,0
47,37,47,49,33,14,5,5,2,5,5,2,0,0,0
47,37,46,49,33,12,5,4,2,5,3,2,0,0,0
47,38,45,49,31,11,5,4,2,3,3,2,0,0,0
48,39,45,49,33,11,4,5,1,3,3,1,0,0,0
49,39,46,49,35,11,3,5,1,5,3,1,0,0,0
49,38,47,49,35,13,3,7,1,5,5,1,0,0,0
49,38,47,49,36,13,2,8,1,4,8,1,0,0,0
49,39,48,49,37,14,2,7,2,4,9,1,0,0,0
49,39,48,49,38,14,2,7,3,4,9,2,0,0,0
49,38,48,49,41,15,1,7,4,2,10,2,0,0,0
49,38,48,49,43,16,1,6,4,3,10,2,0,0,0
49,38,48,49,43,19,1,8,4,3,18,2,0,0,0
49,38,48,49,42,20,1,8,3,3,19,1,0,0,0
49,38,48,49,40,22,1,9,3,3,18,1,0,0,0
49,38,48,49,36,21,1,9,4,2,16,1,0,0,0
50,39,48,49,35,22,2,8,4,3,16,1,0,0,0
50,39,48,49,32,21,3,10,3,4,14,1,0,0,0
50,39,48,49,31,22,4,9,3,4,11,2,0,0,0
50,39,47,50,32,21,4,9,2,3,10,2,0,0,0
48,40,47,50,32,20,4,9,2,3,8,2,0,0,0
49,40,47,51,30,20,4,8,3,2,8,2,0,0,0
49,41,48,51,30,20,4,10,3,2,8,2,0,0,0
49,41,47,52,30,20,4,10,2,2,9,1,0,0,0
49,41,47,52,30,19,3,9,2,2,8,1,0,0,0
49,41,47,52,32,19,3,9,2,2,8,1,0,0,0
49,42,46,52,32,19,3,8,2,2,8,1,0,0,0
51,42,46,51,32,20,3,8,2,2,8,1,0,0,0
51,42,46,51,35,18,3,7,2,1,7,1,0,0,0
51,42,47,51,35,20,0,6,1,1,8,0,0,0,0
51,43,47,51,34,20,1,6,1,1,4,0,0,0,0
51,43,46,51,34,19,1,7,1,1,6,0,0,0,0
51,43,46,51,35,18,1,8,2,2,10,0,1,0,0
51,43,46,51,36,17,1,8,2,2,9,0,1,0,0
51,43,46,51,35,17,1,7,2,1,9,0,1,0,0
51,43,46,51,35,17,1,6,2,1,9,0,1,0,0
51,43,47,51,35,16,1,5,2,1,8,0,1,0,0
51,43,47,51,36,16,1,5,2,1,8,0,1,0,0
51,43,47,50,37,16,1,5,3,1,8,0,0,0,0
51,43,47,50,37,15,0,5,3,1,8,0,0,0,0
51,43,47,49,33,14,0,5,2,1,8,0,0,0,0
51,43,47,50,33,12,1,5,3,2,8,0,0,0,0
51,43,47,50,35,13,1,5,3,2,10,0,0,0,0
51,44,48,51,36,14,1,5,3,2,10,0,0,0,0
51,44,48,50,35,15,1,6,2,1,10,0,0,0,0
51,44,48,48,34,15,1,6,3,1,10,0,0,0,0
51,44,48,48,35,15,1,9,2,1,13,0,0,0,0
51,44,48,48,35,18,0,7,2,1,14,0,0,0,0
52,44,48,48,35,19,0,7,2,1,14,0,0,0,0
53,43,48,48,36,19,0,7,3,1,14,0,0,0,0
53,43,48,46,35,20,0,7,1,0,13,0,0,0,0
52,43,48,45,33,18,1,6,1,0,11,0,0,0,0
52,43,48,45,34,18,1,7,1,1,14,0,0,0,0
52,44,48,45,34,18,1,7,1,0,14,0,0,0,0
51,45,48,43,32,18,1,7,2,1,15,0,0,0,0
50,43,48,43,30,17,1,7,2,1,15,0,0,0,0
50,42,48,43,29,16,2,7,2,2,14,1,1,1,1
49,42,49,43,29,17,2,7,2,2,14,1,1,1,1
48,42,49,43,28,16,2,7,2,3,13,1,2,1,1
49,42,50,43,28,17,2,6,1,3,12,1,2,1,1
49,42,50,43,28,17,2,6,1,3,12,0,2,0,0
49,42,50,44,30,17,2,7,3,2,12,1,2,1,1
49,43,50,44,32,16,2,7,2,2,11,1,1,0,0
49,43,50,44,34,15,2,6,3,1,11,2,1,1,1
49,43,50,44,34,15,2,9,4,1,13,2,1,1,1
49,43,50,45,34,15,2,8,5,4,12,2,2,1,1
50,43,50,45,33,15,2,7,3,4,12,0,2,0,0
50,43,50,45,32,15,2,6,3,5,12,0,2,0,0
50,43,50,45,32,15,1,7,2,8,12,0,1,0,0
51,43,51,45,32,17,3,8,2,8,13,0,1,0,0
51,43,51,45,32,16,3,8,2,8,12,0,1,0,0
52,43,50,44,32,16,2,10,2,7,13,0,0,0,0
52,43,50,44,32,18,2,10,1,6,14,0,0,0,0
52,43,50,44,29,18,2,10,1,7,15,0,0,0,0
52,43,50,44,29,19,2,10,1,6,15,0,0,0,0
52,43,49,43,29,20,0,10,1,5,16,0,0,0,0
52,43,50,43,29,21,1,10,1,5,17,0,0,0,0
52,44,51,43,28,21,1,9,1,4,16,0,0,0,0
52,44,51,42,28,22,1,11,1,4,17,0,0,0,0
52,44,50,42,31,22,1,11,1,3,16,0,0,0,0
52,44,50,42,31,22,1,13,1,3,17,0,0,0,0
52,44,50,42,34,24,2,13,3,4,19,1,0,0,0
52,44,50,42,34,24,3,14,3,6,20,1,1,2,1
51,44,50,42,36,24,4,14,3,5,20,2,2,2,2
