"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
67,51,86,90,268,93,195
67,52,88,93,253,87,175
67,55,89,96,260,81,176
69,56,91,87,299,92,236
65,56,88,57,261,81,118
64,56,87,57,218,70,95
63,53,80,53,180,65,87
61,52,75,70,129,57,69
62,50,74,78,121,64,80
59,50,74,73,132,76,129
57,50,75,59,150,58,103
57,49,75,57,178,45,66
58,47,76,50,171,49,71
58,45,75,49,154,49,66
58,44,72,44,129,55,65
57,44,70,48,121,54,60
53,43,66,53,106,47,52
53,42,63,47,97,45,39
52,40,60,41,91,42,39
49,41,58,32,121,39,46
46,43,59,42,152,36,74
46,44,57,39,125,37,58
47,44,56,42,127,40,57
47,43,54,29,137,37,39
48,42,55,30,133,35,39
47,39,55,31,130,34,43
46,40,52,43,106,38,55
47,40,50,59,108,40,84
49,42,52,64,113,64,140
48,43,52,61,143,63,126
49,41,55,52,147,57,103
48,38,55,51,144,70,197
45,41,56,49,139,81,167
46,40,54,40,179,83,169
44,43,52,46,188,83,212
41,44,51,44,204,76,188
40,45,50,51,240,53,158
42,45,52,42,258,42,101
42,42,52,29,223,31,35
45,42,53,33,199,31,67
42,42,53,36,158,49,115
40,46,50,32,139,57,84
40,48,47,44,142,47,83
41,47,48,52,149,52,100
43,47,50,57,169,55,134
42,48,51,52,202,46,125
46,48,61,49,223,51,130
49,48,62,53,234,39,97
50,47,69,47,202,53,82
50,48,74,51,205,56,77
48,50,71,56,195,66,141
46,51,67,54,177,69,191
48,49,60,62,165,55,160
45,46,57,49,141,38,59
40,46,51,48,66,40,44
38,44,43,50,55,38,46
39,42,40,51,61,40,48
37,43,41,46,55,35,41
35,44,44,46,40,38,44
37,47,40,48,44,32,26
36,46,42,47,58,36,42
34,46,44,46,65,44,37
42,46,51,50,120,51,90
44,45,54,58,157,62,129
50,47,64,61,228,73,148
47,48,63,55,199,60,130
48,48,63,58,197,60,189
50,48,59,53,162,55,123
48,50,59,50,129,52,72
51,51,58,60,116,43,50
50,53,59,52,100,40,35
50,52,59,56,90,43,41
50,51,61,55,96,53,85
50,53,66,50,110,75,123
50,51,67,56,126,83,144
52,50,68,47,146,73,99
49,47,65,53,154,59,89
47,50,68,48,154,62,69
43,54,69,61,147,68,140
44,51,65,60,136,73,147
39,50,59,42,109,76,105
39,46,58,38,113,73,140
38,48,56,34,118,68,124
37,48,57,31,109,65,103
33,44,55,23,95,64,84
33,43,54,25,97,62,80
33,43,56,38,81,47,60
35,44,53,44,56,42,43
35,44,51,33,49,48,39
39,44,50,44,53,56,44
40,45,50,46,74,53,62
43,46,52,49,90,61,91
