"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
67,44,87,73,192,113,187
67,42,89,77,175,105,187
66,42,92,80,194,108,197
58,41,97,68,219,107,202
54,40,97,62,263,95,199
53,40,98,94,278,120,316
50,39,96,96,319,138,501
49,40,94,92,368,165,627
50,39,92,82,374,142,497
50,40,89,64,333,118,312
51,39,82,48,283,75,152
53,40,82,48,290,52,100
57,42,83,47,310,49,121
57,41,86,48,263,48,111
57,41,89,54,246,53,96
56,42,95,51,256,84,128
57,43,96,54,258,96,163
56,45,96,58,256,87,173
55,42,95,60,243,73,131
55,41,96,50,214,71,136
56,39,94,52,222,75,165
53,38,91,53,202,81,180
55,37,89,49,199,83,141
54,37,89,62,178,76,107
53,37,86,67,172,73,120
50,37,87,49,159,78,118
51,36,86,30,179,77,37
52,35,84,33,186,51,52
52,32,83,32,187,45,57
49,33,80,29,147,38,37
41,33,74,25,97,27,24
38,30,68,35,90,29,33
38,31,65,42,89,36,46
39,31,62,51,73,44,63
38,31,61,47,83,44,62
40,32,62,35,94,42,52
40,29,63,25,104,32,44
37,31,56,21,102,31,24
36,31,55,29,95,38,47
36,36,47,35,101,38,94
35,37,48,39,113,37,88
38,38,53,38,93,29,59
48,39,56,45,119,53,87
51,40,60,46,170,50,98
55,42,72,37,266,45,62
60,44,72,44,280,35,36
