A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
42,50,49,32,33,10,1,10,2,0,7,0,0,0,0
42,50,49,32,32,10,0,10,2,0,8,0,0,0,0
42,51,49,32,32,10,0,10,3,1,7,0,0,0,0
42,51,49,32,32,12,0,9,3,0,9,0,0,0,0
42,51,49,32,33,12,0,8,2,0,8,0,0,0,0
43,51,49,32,34,12,0,8,2,0,8,0,0,0,0
43,51,49,32,35,12,1,7,2,0,8,0,0,0,0
43,51,49,32,35,11,1,5,2,0,7,0,0,0,0
43,53,49,31,35,9,1,4,2,0,6,0,0,0,0
43,53,49,31,35,8,1,4,2,0,5,0,0,0,0
44,53,49,31,35,6,1,6,1,0,6,0,0,0,0
44,53,51,31,35,7,0,5,0,0,6,0,0,0,0
44,53,51,31,35,7,0,5,0,0,6,0,0,0,0
44,52,51,31,35,7,0,6,0,0,7,0,0,0,0
44,52,50,30,35,7,0,6,2,0,7,0,0,0,0
44,52,51,30,35,8,0,6,2,1,7,0,0,0,0
43,52,50,30,31,9,0,5,2,2,6,0,0,0,0
43,52,50,30,31,10,1,5,2,2,6,1,0,0,0
43,52,48,30,31,11,2,6,2,2,9,2,0,0,0
42,51,48,30,31,11,2,6,2,2,9,2,0,0,0
41,51,48,30,31,11,2,6,2,1,9,2,0,0,0
42,51,47,30,31,9,2,6,2,2,8,2,0,0,0
43,51,47,30,32,10,2,6,3,3,8,2,0,0,0
43,53,47,30,34,9,2,6,3,3,7,2,0,0,0
43,53,47,30,34,9,1,7,3,3,8,1,0,0,0
44,53,48,30,33,12,0,8,1,3,10,0,0,0,0
45,54,48,30,35,13,0,7,1,3,10,0,0,0,0
46,54,48,31,35,13,1,7,1,3,10,0,1,0,0
47,55,49,31,38,13,1,8,0,3,10,0,1,0,0
47,55,49,31,39,13,2,9,0,3,10,0,1,0,0
48,56,49,30,43,13,2,8,0,3,10,0,1,0,0
48,56,49,30,43,12,2,9,0,3,10,0,1,0,0
48,56,49,30,43,12,1,9,0,3,11,0,0,0,0
48,57,49,31,43,12,1,9,0,3,11,0,0,0,0
48,57,49,32,43,9,2,9,1,2,9,1,0,0,0
50,58,49,32,44,9,2,8,1,2,9,1,0,0,0
49,59,49,33,39,11,2,8,1,2,9,1,0,0,0
49,59,49,33,38,10,2,7,1,1,7,1,0,0,0
50,59,49,33,39,12,2,7,1,1,9,1,0,0,0
51,59,49,33,40,12,2,7,1,2,9,1,0,1,0
51,59,49,33,39,12,2,6,1,2,8,0,0,1,0
51,59,49,33,38,13,2,6,1,2,9,0,0,1,0
51,59,50,33,38,13,2,6,2,3,9,1,0,1,0
51,59,50,33,38,14,2,6,2,3,7,1,0,1,0
51,58,50,33,32,12,2,7,2,3,8,2,0,0,0
52,58,50,33,32,14,2,7,3,3,9,2,0,0,0
51,58,50,33,33,14,2,9,3,3,9,2,0,0,0
51,58,50,32,33,15,2,9,4,4,10,2,0,0,0
50,57,50,32,33,19,2,10,4,2,11,2,1,0,0
50,57,50,31,36,17,3,13,4,1,15,2,1,0,0
50,57,50,31,36,18,3,15,5,2,19,2,1,1,1
50,57,50,31,36,16,3,15,5,3,17,2,1,1,1
50,57,50,31,36,16,3,15,5,2,17,1,0,0,0
50,57,50,31,36,15,2,14,6,2,13,1,0,1,0
50,57,50,32,34,15,4,13,6,3,11,4,2,2,2
50,57,50,32,34,15,4,12,5,3,12,4,2,2,2
49,57,50,33,34,13,4,12,4,3,11,4,2,2,2
50,58,50,33,34,11,3,9,4,2,9,2,1,2,1
51,57,50,33,33,12,2,6,5,2,6,1,0,2,0
51,57,51,34,32,12,2,6,4,0,6,1,0,0,0
51,57,51,34,33,12,2,7,3,0,7,1,0,0,0
51,58,51,34,33,13,1,8,3,0,8,1,0,0,0
51,58,51,34,32,13,1,9,1,1,8,0,0,0,0
51,58,51,34,32,14,0,8,1,1,11,0,0,0,0
52,59,51,34,35,15,0,7,1,1,10,0,0,0,0
52,59,52,34,35,18,1,8,1,1,12,1,0,0,0
52,59,54,34,35,22,1,9,1,2,17,1,0,0,0
52,59,54,33,34,21,1,8,2,2,14,1,0,0,0
52,61,53,33,35,21,1,9,2,2,15,1,0,0,0
53,59,53,32,35,19,1,10,1,1,15,0,0,0,0
53,59,53,32,34,19,1,9,1,1,13,0,0,0,0
53,59,54,33,35,19,0,9,1,1,13,0,0,0,0
53,60,54,33,36,16,1,11,1,1,12,1,0,0,0
52,59,54,32,38,15,1,11,1,1,10,1,0,0,0
53,59,54,32,41,16,1,11,1,1,12,1,0,0,0
53,59,54,32,44,16,1,11,1,1,13,1,0,0,0
52,59,54,32,43,18,1,11,1,1,13,1,0,0,0
52,60,54,31,40,18,1,14,1,0,13,1,0,0,0
52,60,54,31,39,20,1,15,1,0,13,1,0,0,0
52,60,54,32,40,18,1,13,2,0,11,1,0,0,0
53,60,53,32,41,20,2,14,3,0,15,2,0,0,0
53,60,53,32,40,20,2,13,3,0,14,2,0,0,0
53,60,54,32,40,23,2,13,3,0,14,2,0,0,0
53,60,54,32,38,26,1,13,4,0,16,0,0,0,0
54,61,54,32,38,26,2,12,4,1,14,0,0,0,0
54,61,55,32,37,20,3,12,3,1,12,1,0,0,0
52,61,55,32,34,19,3,12,1,1,11,1,0,0,0
52,62,56,32,36,19,2,11,1,1,11,1,0,0,0
52,62,57,32,38,17,1,11,1,0,10,1,0,0,0
52,61,57,32,39,16,1,10,1,0,8,1,0,0,0
52,60,58,32,40,15,1,10,1,0,6,1,0,0,0
51,60,58,32,39,13,1,9,1,0,5,1,0,0,0
50,60,58,32,39,11,1,9,2,0,5,1,0,0,0
49,60,58,31,39,10,1,9,1,0,5,0,0,0,0
49,59,58,31,39,8,1,10,1,0,5,0,0,0,0
49,59,58,31,39,8,0,10,1,0,4,0,0,0,0
49,59,58,31,38,9,0,11,1,0,4,0,0,0,0
48,59,58,30,38,11,0,12,1,0,6,0,0,0,0
49,59,57,30,38,11,1,13,1,0,6,0,0,0,0
49,59,58,30,37,12,1,12,1,1,6,0,0,0,0
49,59,58,30,39,11,1,11,1,1,6,0,0,0,0
49,60,58,30,40,12,1,13,1,1,8,0,0,0,0
49,60,58,30,39,11,2,13,1,1,8,0,0,0,0
50,60,58,30,38,10,2,12,1,1,8,0,0,0,0
50,60,58,30,37,13,2,12,1,1,10,0,0,1,0
52,60,58,30,37,13,3,13,2,2,9,1,1,2,1
54,60,58,30,36,14,3,13,2,2,10,1,2,2,2
54,60,58,30,37,12,3,13,2,2,10,1,2,2,2
54,60,56,31,38,13,2,12,2,2,9,1,2,2,2
54,60,57,31,37,17,1,12,2,3,10,1,2,2,2
54,60,57,31,37,17,1,12,4,3,10,1,2,2,2
57,60,57,31,36,20,1,11,4,4,10,1,2,2,2
57,59,57,33,35,23,2,11,4,4,13,2,2,2,2
58,59,59,33,34,24,2,11,4,6,13,2,2,2,2
58,59,61,33,33,23,3,13,4,7,13,3,1,2,1
58,60,63,34,33,24,3,15,5,5,11,3,0,1,0
58,60,62,35,34,19,3,14,5,5,9,2,0,1,0
58,60,62,35,36,19,3,12,3,5,8,2,0,1,0
59,60,61,35,36,17,2,14,3,5,12,2,0,1,0
59,61,60,34,40,15,1,13,2,5,10,1,0,0,0
59,59,59,34,39,15,1,12,3,5,10,1,0,0,0
60,59,59,33,42,15,1,12,2,3,10,1,0,0,0
60,58,60,33,40,14,1,12,1,2,10,0,0,0,0
60,57,60,33,40,17,0,12,1,2,9,0,0,0,0
60,57,60,33,43,18,0,12,1,2,11,0,0,0,0
60,56,60,33,40,18,0,11,1,2,11,0,0,0,0
59,56,59,34,40,18,0,13,1,2,11,0,0,0,0
58,55,59,34,40,18,0,13,1,2,11,0,0,0,0
57,55,59,34,39,17,0,15,1,2,12,0,0,0,0
57,55,58,34,40,17,1,13,1,2,9,0,0,0,0
58,56,60,34,43,17,2,10,1,2,7,0,0,0,0
56,57,60,34,42,17,2,10,1,3,6,0,1,0,0
55,57,60,34,43,14,4,11,1,4,8,1,1,0,0
55,57,62,34,43,15,5,10,1,4,7,1,1,0,0
54,57,62,33,42,15,5,10,2,5,8,1,1,0,0
54,57,62,33,41,15,4,9,3,6,7,1,3,1,0
54,57,61,33,38,15,4,9,4,6,7,3,3,3,3
54,57,62,34,35,15,5,9,4,6,5,3,4,3,2
53,57,61,34,34,14,5,7,4,5,6,4,4,2,3
53,57,58,34,34,14,5,7,5,4,6,4,4,2,3
53,57,58,33,36,13,5,7,3,3,5,4,3,2,3
51,57,58,33,37,13,4,6,3,3,6,4,3,2,3
50,57,57,33,37,13,3,6,3,4,6,3,3,2,3
49,57,57,34,34,14,3,6,3,4,7,3,3,2,3
48,57,57,34,32,14,3,7,2,5,9,1,3,1,1
48,56,57,34,33,14,2,7,2,5,9,1,2,1,1
48,57,58,34,32,15,1,8,2,3,9,1,0,0,0
47,57,58,34,32,16,1,6,2,3,9,1,0,0,0
48,57,58,34,31,17,1,6,1,2,9,0,0,0,0
48,57,58,34,33,16,1,5,1,2,7,0,0,0,0
48,57,58,34,34,15,1,4,3,2,5,0,0,0,0
48,57,58,34,33,15,1,6,3,2,7,0,0,0,0
48,57,58,35,32,15,0,6,3,4,7,0,0,0,0
49,57,58,35,30,14,0,8,4,4,8,0,0,0,0
49,57,58,35,31,14,0,8,4,4,8,0,0,0,0
48,57,58,35,31,16,1,7,4,4,9,1,0,0,0
47,57,58,36,33,15,1,8,3,4,9,1,0,0,0
47,57,58,36,34,14,0,8,3,4,7,0,0,0,0
47,57,58,36,34,15,0,9,2,4,10,0,0,0,0
47,57,58,35,35,14,0,9,2,3,10,0,0,0,0
46,56,58,35,33,14,0,7,2,3,9,0,0,0,0
45,55,58,35,31,13,0,7,2,4,6,0,0,0,0
45,55,58,35,30,12,0,7,2,3,6,0,0,0,0
44,56,58,35,28,12,0,7,1,2,5,0,0,0,0
44,54,58,35,29,11,0,6,1,2,6,0,0,0,0
44,55,58,34,28,12,0,5,0,4,6,0,0,0,0
43,55,58,33,30,13,0,8,1,4,7,0,0,0,0
43,55,58,33,30,13,0,6,1,4,5,0,0,0,0
44,55,58,33,31,12,1,6,1,4,4,0,0,0,0
44,55,58,33,29,12,1,6,1,3,4,0,0,0,0
45,54,58,33,29,13,1,6,2,3,5,0,0,0,0
45,54,57,33,30,12,1,7,2,3,5,0,0,0,0
45,54,57,34,29,13,1,8,1,3,5,0,0,0,0
45,53,57,34,29,12,1,11,2,3,5,0,0,0,0
45,53,57,34,29,11,1,11,1,3,6,0,0,0,0
45,53,57,34,29,12,1,9,1,1,5,0,0,0,0
45,52,57,35,29,13,1,8,1,1,5,0,0,0,0
45,52,57,35,29,12,0,9,2,2,6,0,0,0,0
45,53,57,35,30,12,0,10,3,2,8,0,0,0,0
45,53,58,35,29,11,0,10,3,2,7,0,0,0,0
45,53,59,35,29,9,0,10,3,2,6,0,0,0,0
45,53,60,34,30,10,0,9,1,2,6,0,0,0,0
45,53,60,34,30,10,0,11,1,2,7,0,0,0,0
46,53,59,34,31,10,0,11,1,1,7,0,0,0,0
48,53,59,35,31,13,0,11,2,1,10,0,0,0,0
48,54,59,35,33,13,0,9,2,1,10,0,0,0,0
49,53,59,35,33,14,0,8,1,2,9,0,0,0,0
49,52,59,35,35,13,0,8,1,2,9,0,0,0,0
51,52,59,36,37,12,0,6,2,1,8,0,0,0,0
51,52,58,36,37,12,0,6,2,1,8,0,0,0,0
51,52,59,36,37,13,0,8,2,1,9,0,0,0,0
51,52,57,36,39,15,0,8,2,1,9,0,0,0,0
51,52,57,36,38,17,0,10,2,1,13,0,0,0,0
51,52,58,36,37,17,0,11,1,1,13,0,0,0,0
51,52,58,36,38,19,0,12,1,0,15,0,0,0,0
51,52,58,36,35,20,0,13,1,0,14,0,0,0,0
51,51,58,36,34,21,0,15,1,0,15,0,0,0,0
51,51,58,36,33,21,0,15,1,1,17,0,0,0,0
51,51,59,36,34,21,0,15,1,2,19,0,0,0,0
51,51,59,36,33,20,0,14,2,2,15,0,0,0,0
51,51,59,36,33,20,0,15,3,2,15,0,0,0,0
51,50,59,36,32,20,1,14,2,2,16,0,0,0,0
50,50,59,35,34,17,1,14,2,2,16,0,0,0,0
49,50,59,35,33,17,1,13,2,2,16,0,0,0,0
48,50,59,35,31,17,1,14,1,2,15,0,0,0,0
48,50,59,35,32,17,1,15,1,1,15,0,0,0,0
48,50,59,35,32,17,1,14,1,1,14,0,0,0,0
47,49,60,35,32,17,1,13,1,1,14,0,0,0,0
46,49,60,35,31,14,1,12,1,1,11,0,0,0,0
46,49,60,35,31,13,1,12,1,1,11,0,0,0,0
46,49,60,34,31,13,1,12,2,4,12,0,0,1,0
46,49,60,34,32,12,1,11,2,3,11,0,0,1,0
46,50,59,34,31,13,4,10,2,4,11,3,3,1,3
46,51,59,34,29,14,4,10,2,3,10,3,3,1,3
46,51,58,34,30,14,5,9,2,3,10,3,3,1,3
46,51,58,34,29,13,5,8,2,4,9,3,3,1,3
46,52,57,34,30,13,5,9,2,4,9,3,3,1,3
48,52,57,34,34,14,2,8,1,3,10,0,0,0,0
49,52,57,34,35,16,2,8,1,4,11,0,0,0,0
49,52,57,34,35,16,2,8,1,4,11,0,0,0,0
48,52,57,34,34,14,2,9,2,4,10,0,0,0,0
48,53,57,34,34,14,1,9,2,3,10,0,0,0,0
48,53,57,35,33,15,2,8,2,4,9,0,0,0,0
48,53,58,35,30,13,2,7,1,4,7,0,0,0,0
49,53,58,35,31,14,2,7,2,4,7,0,0,0,0
49,53,58,35,30,12,2,6,1,4,8,0,0,0,0
49,51,57,36,30,12,2,6,1,4,8,0,0,0,0
50,51,57,36,29,11,2,7,1,2,7,0,0,0,0
50,50,57,36,29,11,2,8,1,2,8,0,0,0,0
50,50,56,36,28,10,2,9,1,2,8,0,0,0,0
50,50,55,36,28,11,2,9,2,1,9,0,0,0,0
50,51,55,36,28,11,1,10,1,1,9,0,0,0,0
49,50,55,36,28,13,1,10,1,1,12,0,0,0,0
49,49,55,36,27,13,1,10,1,1,12,0,0,0,0
50,49,55,36,27,12,1,10,1,1,11,0,0,0,0
50,49,55,36,26,13,1,9,1,0,11,0,0,0,0
50,49,55,37,28,14,1,8,1,0,11,0,0,0,0
50,49,55,37,28,14,1,8,1,0,9,0,0,0,0
50,49,56,37,29,15,1,9,1,0,9,0,0,0,0
50,48,56,37,31,14,1,7,1,0,5,0,0,0,0
50,48,56,37,31,13,1,9,1,0,6,0,0,0,0
49,48,56,37,32,13,1,9,0,0,9,0,0,0,0
50,48,56,37,33,14,1,9,0,0,11,0,0,0,0
51,47,56,37,33,13,1,9,0,0,10,0,0,0,0
51,47,56,37,34,13,1,9,0,0,10,0,0,0,0
51,48,56,37,34,14,1,11,0,1,11,0,0,0,0
51,48,56,37,35,15,2,10,1,1,12,1,0,0,0
51,48,56,37,37,16,2,9,1,3,11,1,0,0,0
50,47,56,38,37,14,3,9,1,3,11,1,0,0,0
50,47,57,38,34,10,3,8,1,4,7,1,0,0,0
52,48,58,38,33,9,3,8,2,4,7,1,0,0,0
51,48,58,38,32,9,3,8,2,5,7,1,0,0,0
51,50,58,39,35,9,3,8,0,6,7,0,0,0,0
51,50,58,39,35,12,3,8,0,5,8,0,0,0,0
50,49,58,38,35,12,2,7,0,4,7,0,0,0,0
50,49,58,38,35,13,2,8,0,3,7,0,0,0,0
51,49,58,38,35,12,2,8,0,3,7,0,0,0,0
51,49,58,38,35,14,2,8,0,3,9,0,0,0,0
52,49,59,38,38,16,2,10,0,3,13,0,0,0,0
53,49,59,38,44,17,1,9,0,3,13,0,0,0,0
53,49,59,38,44,18,0,12,0,2,17,0,0,0,0
53,51,59,38,42,19,0,15,0,2,18,0,0,0,0
53,51,60,38,44,24,0,15,0,2,24,0,0,0,0
53,51,59,38,41,26,0,15,0,1,21,0,0,0,0
53,51,59,37,40,27,0,17,0,1,20,0,0,0,0
53,50,59,37,38,28,0,18,0,1,25,0,0,0,0
54,51,59,37,38,28,0,17,0,1,25,0,0,0,0
53,51,59,37,38,27,0,16,0,0,24,0,0,0,0
53,51,59,37,37,28,0,17,0,0,24,0,0,0,0
53,52,58,37,37,28,0,19,0,0,25,0,0,0,0
54,53,58,37,37,29,0,19,0,0,26,0,0,0,0
54,53,58,37,38,29,0,19,0,1,27,0,0,0,0
54,53,57,37,36,28,0,17,0,1,24,0,0,0,0
53,53,57,37,38,27,0,17,0,1,24,0,0,0,0
53,53,57,37,39,25,0,17,0,1,24,0,0,0,0
52,53,57,37,38,25,0,18,1,1,25,0,0,0,0
52,53,58,37,39,24,0,20,1,0,24,0,0,0,0
52,53,58,37,37,22,0,20,0,0,23,0,0,0,0
52,53,58,37,37,22,1,20,0,1,25,0,0,0,0
52,53,58,37,37,22,1,20,0,2,25,0,0,0,0
51,53,57,37,37,22,1,20,0,2,24,0,0,0,0
51,53,57,38,37,23,1,19,0,2,26,0,0,0,0
50,53,56,38,35,19,1,16,0,2,18,0,0,0,0
50,53,55,38,33,19,1,13,0,2,16,0,0,0,0
49,52,54,38,32,18,0,10,0,2,13,0,0,0,0
49,52,53,37,30,19,0,11,0,2,13,0,0,0,0
49,52,52,37,30,19,0,13,1,1,14,0,0,0,0
50,51,52,37,31,19,0,13,1,1,12,0,0,0,0
50,50,52,37,29,19,0,13,1,1,12,0,0,0,0
50,50,52,37,29,20,0,13,1,1,14,0,0,0,0
50,50,52,37,30,18,0,15,1,1,14,0,0,0,0
50,50,52,37,31,20,0,14,0,1,17,0,0,0,0
50,50,52,37,30,20,0,14,0,0,17,0,0,0,0
51,50,52,37,31,20,0,14,0,0,17,0,0,0,0
51,50,53,37,32,21,0,16,0,0,20,0,0,0,0
51,50,53,37,32,19,0,17,0,0,18,0,0,0,0
51,50,53,37,34,19,0,15,0,2,17,0,0,0,0
51,49,53,37,33,20,0,16,0,2,18,0,0,0,0
51,47,53,38,32,22,0,16,1,2,18,0,0,0,0
53,47,54,38,31,24,0,15,1,2,16,0,0,0,0
53,47,54,38,32,23,0,15,1,2,14,0,0,0,0
53,48,55,39,33,25,0,14,1,2,14,0,0,0,0
53,48,56,39,32,28,0,14,1,1,15,0,0,0,0
53,48,55,39,30,31,0,16,0,2,18,0,0,0,0
53,48,55,39,30,32,0,14,0,2,17,0,0,0,0
52,48,56,39,30,32,0,14,0,2,17,0,0,0,0
52,48,55,39,31,32,1,14,1,2,20,0,0,0,0
52,48,55,38,30,30,2,14,1,2,18,0,0,0,0
52,48,54,38,30,30,2,14,1,2,16,0,0,0,0
53,48,54,38,28,28,2,12,1,2,12,0,0,0,0
53,48,54,38,28,25,3,13,3,1,12,3,0,0,0
52,48,54,38,28,24,3,10,3,1,8,3,0,0,0
52,48,54,38,29,22,5,10,2,2,8,4,0,0,0
52,48,54,38,28,21,5,11,3,1,8,4,0,0,0
52,48,54,38,28,23,5,12,3,1,12,4,0,0,0
52,48,54,38,27,25,5,13,3,2,12,4,1,0,0
52,48,53,38,30,25,5,15,2,1,15,4,1,0,0
52,48,53,38,31,25,7,15,2,1,16,5,2,0,0
52,48,53,39,31,27,5,14,3,1,15,4,3,0,0
52,49,53,39,30,28,3,17,2,1,18,0,2,0,0
52,49,53,40,30,26,3,18,2,1,22,0,2,0,0
52,50,53,40,31,29,1,17,1,1,23,0,1,0,0
52,50,53,40,30,26,2,15,0,2,18,0,1,0,0
52,50,53,40,32,27,2,15,0,2,19,0,0,0,0
52,50,53,40,33,26,3,15,0,3,19,0,0,0,0
52,50,54,40,31,25,2,14,0,3,17,0,1,0,0
52,50,54,41,31,24,3,17,0,4,17,0,1,0,0
52,50,54,41,31,23,3,15,1,4,15,1,1,0,0
52,50,56,41,31,24,3,15,1,4,16,1,1,0,0
52,50,55,41,31,27,3,14,1,3,15,1,1,0,0
52,50,55,41,32,27,3,15,1,3,14,1,1,0,0
52,50,55,40,31,23,2,16,1,3,13,1,0,0,0
52,50,55,39,31,22,2,15,1,3,13,1,0,0,0
53,50,54,39,29,22,2,15,1,4,14,1,0,0,0
53,50,54,40,28,20,2,15,2,4,13,1,0,0,0
53,50,54,40,28,18,2,15,2,4,13,1,0,0,0
53,50,54,40,27,16,2,13,2,4,10,1,0,0,0
53,50,53,40,27,18,2,13,2,3,10,1,0,0,0
53,50,53,40,28,19,1,13,2,2,12,1,0,0,0
54,51,54,41,28,19,1,12,2,1,13,1,0,0,0
56,51,54,41,30,19,1,13,2,1,15,1,0,0,0
57,51,54,41,31,19,1,14,1,1,15,1,0,0,0
57,51,53,41,31,18,1,15,1,0,15,1,0,0,0
57,51,52,41,33,18,1,15,1,0,15,1,0,0,0
56,53,52,41,34,19,1,14,1,0,14,1,0,0,0
56,53,52,40,37,21,1,15,1,0,15,1,0,0,0
56,54,52,40,37,21,1,14,2,0,14,1,0,0,0
57,54,51,40,37,22,1,13,3,0,15,1,0,0,0
57,54,51,40,36,21,1,14,3,0,16,1,0,0,0
57,54,51,40,35,21,1,15,4,1,16,1,0,0,0
57,54,51,40,38,24,1,16,4,1,19,1,0,0,0
57,54,51,40,39,23,0,16,4,1,19,0,0,0,0
57,54,51,40,39,21,1,14,4,1,16,1,0,0,0
57,56,52,40,40,19,1,12,6,1,15,2,0,0,0
57,56,52,40,40,18,2,11,5,1,15,2,0,0,0
57,57,52,40,40,19,3,12,5,1,14,3,0,0,0
57,58,52,40,40,19,2,13,4,2,15,3,0,0,0
56,58,53,40,40,20,1,14,4,1,16,1,0,0,0
55,57,53,40,38,20,1,14,3,1,16,0,0,0,0
55,57,53,40,37,21,0,13,3,1,16,0,0,0,0
55,57,53,39,38,20,0,13,2,1,15,0,0,0,0
54,57,52,39,37,22,1,13,2,1,15,0,0,0,0
54,56,52,39,36,21,4,14,1,2,17,1,2,0,0
55,56,52,39,36,22,4,15,1,3,18,1,4,0,0
55,56,52,39,36,22,5,14,2,4,17,2,6,0,0
55,56,51,39,36,21,6,14,2,5,15,3,8,1,2
56,56,51,40,35,20,4,15,2,5,13,2,5,1,2
56,56,51,40,36,21,3,14,2,5,11,2,2,1,2
56,56,51,40,36,19,4,13,3,5,10,2,2,1,2
56,56,51,40,36,17,4,12,3,4,10,2,2,1,2
56,56,51,40,37,16,2,14,2,3,11,2,2,1,2
57,56,51,40,39,19,2,14,2,3,16,2,2,1,2
