"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
55,41,51,92,114,74,152
57,42,53,91,140,86,203
56,41,55,87,171,89,204
56,44,58,90,206,84,217
59,43,61,84,247,75,237
66,41,69,83,314,102,332
71,43,74,88,381,104,426
72,42,76,72,436,87,425
68,41,74,78,417,87,419
66,43,76,61,348,74,281
69,43,77,56,372,67,174
72,44,76,78,364,56,203
71,42,75,94,357,80,371
66,41,76,95,311,91,351
61,40,76,84,258,79,231
58,41,70,75,241,81,249
57,40,62,81,266,74,274
58,41,62,93,291,65,315
57,42,58,80,300,64,281
57,38,56,65,243,80,236
53,41,57,64,205,91,194
54,40,54,57,236,77,210
52,40,52,58,318,62,321
53,39,50,55,386,59,290
54,40,48,55,324,49,137
56,39,51,61,243,44,148
57,39,53,75,217,56,202
58,40,55,70,207,64,239
59,42,59,74,230,70,263
60,44,65,69,250,68,195
59,44,68,63,237,61,163
51,43,62,43,172,40,95
47,42,56,40,129,40,72
42,39,50,46,96,34,45
43,40,43,50,112,37,101
42,40,43,49,144,63,194
40,41,45,36,164,46,106
45,42,42,35,183,37,84
45,41,42,34,215,32,83
45,42,43,47,181,30,103
46,43,44,49,179,48,165
47,44,45,53,191,56,170
44,47,47,60,206,60,207
48,46,49,57,210,58,247
52,48,50,53,191,59,121
60,47,53,65,194,61,162
58,48,56,62,180,54,107
63,48,59,65,201,51,81
64,49,64,69,204,66,101
67,50,71,74,186,76,93
66,51,75,64,174,74,87
66,52,76,60,170,54,56
66,51,79,53,175,58,50
70,50,81,78,186,55,78
76,48,82,74,201,59,109
77,49,81,70,200,70,100
76,48,79,82,220,67,105
75,48,78,72,233,60,80
74,48,74,68,230,63,91
71,48,75,55,203,61,87
72,48,74,71,195,62,105
66,46,75,76,151,58,103
66,45,71,70,141,57,107
62,43,73,72,157,65,178
61,43,73,71,189,74,235
58,45,69,82,218,65,262
58,43,69,78,228,64,233
58,44,69,89,235,84,282
60,42,68,72,261,73,225
61,43,69,67,338,72,225
65,44,72,53,386,52,114
68,43,71,51,343,52,122
66,46,74,53,245,54,79
64,45,74,50,202,61,86
65,44,75,51,169,71,94
66,43,73,57,178,72,118
66,41,74,62,191,66,112
65,42,75,61,191,66,110
62,40,65,53,141,64,101
58,40,61,50,128,47,74
53,40,54,49,102,44,60
53,41,52,59,112,36,70
51,42,50,47,103,41,77
53,41,53,43,122,43,91
54,41,56,43,117,41,65
54,39,57,42,127,43,66
49,43,59,54,137,62,106
50,44,56,54,182,60,148
50,43,58,43,249,49,182
52,45,56,39,229,48,141
52,44,55,38,162,42,102
48,45,54,34,125,32,59
45,44,53,36,106,28,30
48,44,53,35,87,24,18
47,47,48,47,55,28,29
50,46,46,53,68,32,48
49,45,47,56,84,34,81
48,44,48,45,92,47,91
46,45,46,38,93,39,52
43,44,43,35,72,27,25
42,44,41,40,63,25,21
46,47,41,51,76,29,40
50,45,42,51,75,32,41
52,43,46,39,102,21,41
54,44,49,41,107,21,25
54,42,51,47,102,25,40
58,38,51,49,108,32,71
58,36,54,43,104,33,64
53,36,54,42,101,36,51
50,37,53,33,119,29,34
48,39,52,25,114,27,28
46,41,48,44,110,31,51
45,40,49,31,115,46,85
48,37,56,35,110,47,67
50,35,57,27,108,37,32
54,36,55,32,117,38,34
57,40,53,34,106,24,19
56,41,52,39,106,28,40
57,42,55,35,131,22,28
60,47,55,49,126,24,41
61,47,61,56,132,26,59
64,47,66,75,131,31,59
63,48,65,89,120,51,102
52,45,66,87,99,80,137
50,46,64,67,113,94,116
43,44,63,64,153,94,204
43,45,60,69,228,89,383
41,46,58,63,213,84,327
