A,B,C,D,AB,AC,AD,BC,BD,CD,ABC,ABD,ACD,BCD,ABCD
43,74,43,69,23,10,7,9,9,7,6,4,1,1,1
43,74,43,69,21,10,7,11,8,6,5,3,1,2,1
43,75,43,69,19,11,8,12,8,5,6,3,2,2,2
43,74,44,67,19,11,5,12,9,4,6,1,0,1,0
43,74,44,67,22,12,5,13,9,4,7,2,0,1,0
43,74,44,67,23,11,5,13,5,4,6,2,0,0,0
43,75,44,67,23,12,4,10,5,2,5,1,0,0,0
42,75,44,67,25,11,3,8,6,2,5,1,0,0,0
43,75,44,67,25,11,4,8,6,1,5,1,0,0,0
43,74,44,67,25,9,3,8,6,1,4,1,0,0,0
43,74,44,67,24,8,3,7,8,1,3,1,0,0,0
43,74,44,67,24,8,3,7,6,1,3,0,0,0,0
43,74,43,67,23,8,2,7,6,2,3,0,0,0,0
43,73,43,67,22,10,2,7,6,3,4,0,1,0,0
43,73,43,67,22,12,2,7,5,3,6,0,1,0,0
43,73,43,67,21,12,2,7,5,2,6,0,1,0,0
41,73,43,67,20,13,1,8,6,4,7,0,1,0,0
41,73,43,67,20,14,1,9,7,3,8,0,0,0,0
41,74,43,66,17,14,0,7,7,2,7,0,0,0,0
41,74,43,65,18,14,0,6,7,2,7,0,0,0,0
41,74,43,65,18,14,1,6,7,2,7,1,0,0,0
41,74,43,65,17,13,1,5,6,2,6,1,0,0,0
40,74,43,65,17,14,1,5,5,3,6,1,0,0,0
39,73,43,65,19,12,1,5,6,3,5,1,1,1,1
39,71,43,64,19,12,2,6,6,2,6,1,2,1,1
39,71,43,64,18,13,2,5,5,3,6,1,3,1,1
39,70,42,63,21,13,2,5,5,2,7,2,2,1,2
39,70,42,65,21,12,2,6,4,2,7,2,1,1,1
39,70,42,65,21,12,3,7,3,1,8,1,1,0,0
39,71,43,64,21,12,4,7,2,0,8,1,0,0,0
39,70,43,64,20,11,4,10,1,0,9,1,0,0,0
39,70,43,64,20,10,3,11,1,0,8,1,0,0,0
38,70,43,64,20,9,4,11,2,0,8,2,0,0,0
38,70,41,65,20,9,5,12,2,0,8,3,0,0,0
38,70,40,65,20,9,5,14,3,3,8,3,2,1,2
38,71,39,65,20,11,5,14,4,4,9,3,2,1,2
39,70,39,64,21,13,4,14,4,4,12,3,2,1,2
40,69,38,64,20,13,3,12,5,5,12,2,2,1,2
41,69,37,64,22,15,2,12,3,5,11,0,1,0,0
41,70,37,64,23,17,1,11,5,4,12,0,0,0,0
41,70,37,65,21,17,1,11,4,2,12,0,0,0,0
41,70,38,65,22,17,1,10,4,2,11,0,0,0,0
41,71,38,65,24,17,2,10,3,4,11,0,0,0,0
41,72,38,65,24,18,2,9,3,4,11,0,0,0,0
41,72,38,65,25,18,3,11,2,4,12,2,0,0,0
40,72,38,64,25,17,3,12,2,2,11,2,0,0,0
40,73,39,64,25,16,3,10,1,3,10,1,0,0,0
40,73,39,64,25,15,5,10,2,3,10,3,0,0,0
40,73,40,64,25,14,5,9,2,4,10,3,1,1,1
41,72,40,65,27,12,3,7,3,3,7,2,1,3,1
41,72,40,65,28,8,2,7,3,3,6,2,1,3,1
41,72,40,64,30,9,2,8,5,3,6,2,1,3,1
41,72,40,63,30,10,1,8,5,1,6,1,0,0,0
41,72,40,63,31,10,2,9,4,0,7,2,0,0,0
41,71,40,63,29,10,2,8,5,0,7,2,0,0,0
41,71,40,63,29,11,3,8,5,0,7,3,0,0,0
41,71,41,63,29,12,3,9,6,1,8,3,0,0,0
41,71,41,63,28,12,3,9,6,2,8,2,0,0,0
41,71,41,63,28,12,2,10,6,2,8,2,0,0,0
41,70,41,63,27,13,2,11,7,3,9,2,0,1,0
41,70,41,63,26,12,3,10,6,3,8,1,0,1,0
40,70,42,64,25,15,4,11,5,5,10,1,1,1,0
40,70,42,64,25,14,6,11,6,5,10,3,1,1,0
40,70,42,64,24,13,5,11,6,5,10,2,1,1,0
40,70,42,63,24,13,5,11,7,5,11,2,1,1,0
40,70,41,65,24,13,5,10,9,4,11,4,1,2,1
41,70,41,65,23,13,4,9,10,3,11,4,1,1,1
41,70,41,65,24,13,5,9,11,3,11,5,1,1,1
40,70,42,65,23,13,4,11,11,4,11,4,3,2,3
40,70,42,65,24,13,6,11,11,3,11,5,4,3,4
40,69,42,64,25,13,6,10,10,3,8,7,4,3,3
40,70,41,63,27,13,6,9,7,3,8,6,5,3,5
41,71,41,63,27,13,3,9,6,2,8,5,2,2,4
42,71,41,64,28,12,4,9,5,1,8,5,2,2,4
42,73,41,65,28,12,4,10,5,1,8,5,2,2,4
42,73,40,65,29,11,4,10,5,1,8,4,2,1,2
43,72,40,65,29,11,4,9,5,2,6,4,2,1,2
43,72,40,64,29,11,5,10,6,3,8,5,2,1,2
42,70,40,66,29,10,5,11,5,5,9,5,2,1,2
42,70,40,66,29,10,5,14,5,5,10,5,2,1,2
42,70,41,67,29,14,4,13,5,6,11,4,1,1,1
43,70,41,67,29,16,3,15,6,5,14,3,0,1,0
43,69,41,67,28,17,4,16,6,5,13,3,0,1,0
43,69,41,67,28,17,3,16,6,5,13,2,0,0,0
43,69,41,67,26,18,3,14,7,4,12,2,0,0,0
42,70,41,67,25,18,3,13,8,2,12,2,0,0,0
42,70,41,67,23,17,5,9,9,2,9,4,0,0,0
42,69,40,66,22,17,6,8,9,4,9,4,4,2,4
41,68,40,66,20,17,5,9,10,5,10,4,6,2,4
42,68,40,66,20,17,5,8,11,5,9,4,6,2,4
42,69,40,67,19,17,5,6,9,5,7,2,6,0,0
41,69,40,67,19,15,5,5,9,6,5,2,2,0,0
41,69,41,68,20,15,6,5,11,5,5,2,3,0,0
42,70,41,68,23,16,7,5,10,4,5,3,4,0,0
41,70,41,69,25,17,7,6,7,4,5,3,4,0,0
41,70,41,69,27,16,6,7,6,3,9,3,4,1,2
41,71,41,69,27,16,4,8,5,2,9,3,2,1,2
41,71,41,69,25,15,4,9,5,1,8,3,2,1,2
41,72,41,69,27,14,4,9,4,1,8,3,2,1,2
39,72,41,70,27,12,4,9,4,1,8,3,2,1,2
39,72,41,70,29,13,6,10,4,1,8,5,2,1,2
38,72,41,70,29,13,6,10,4,1,9,5,2,1,2
38,72,39,70,31,14,7,10,5,2,10,5,4,1,2
38,71,39,71,31,14,6,9,4,2,12,4,4,1,2
38,73,39,71,30,14,5,9,6,2,11,3,3,1,1
38,73,39,71,29,15,5,9,7,2,10,3,3,1,1
39,74,39,71,27,15,4,10,6,2,11,1,3,1,1
40,74,39,70,25,15,3,9,6,2,10,1,2,1,1
39,75,39,70,24,15,2,8,5,2,9,1,1,1,1
38,75,39,69,26,14,2,8,5,2,9,1,1,1,1
41,75,39,69,26,14,1,7,5,0,8,1,0,0,0
41,75,39,68,25,14,0,7,3,0,9,0,0,0,0
40,74,39,68,24,13,1,6,2,0,8,0,0,0,0
40,74,39,68,24,14,2,6,2,0,9,1,0,0,0
40,74,39,68,24,15,2,5,3,1,7,1,0,0,0
40,73,39,68,22,13,1,6,4,1,8,1,0,0,0
40,75,39,68,22,12,1,6,4,1,8,0,0,0,0
41,75,39,68,23,13,1,6,5,1,8,0,0,0,0
41,75,39,67,25,13,1,6,5,1,7,0,0,0,0
41,75,39,68,25,13,3,6,7,1,7,0,0,0,0
44,74,39,69,28,12,5,6,7,1,7,1,0,0,0
44,74,39,69,28,10,4,7,8,2,7,3,2,0,0
44,74,39,69,28,10,4,7,8,2,6,2,2,0,0
44,73,39,69,29,9,4,7,8,2,6,2,2,0,0
44,73,40,69,30,8,4,8,8,2,6,2,1,0,0
44,71,40,68,32,7,4,8,9,2,7,3,1,0,0
44,71,40,69,33,7,3,8,8,1,6,2,0,0,0
44,71,40,70,33,10,4,8,9,0,7,3,0,0,0
45,71,40,71,34,11,3,8,9,2,8,3,1,1,1
47,70,40,71,34,11,2,8,8,2,8,2,1,1,1
47,71,40,71,33,11,2,7,8,2,7,2,1,1,1
47,71,40,72,31,10,2,7,7,4,6,2,1,1,1
48,71,41,72,32,9,2,5,8,5,4,2,1,1,1
48,71,41,73,32,9,3,6,6,6,4,2,1,1,1
48,71,40,73,32,9,3,7,4,6,4,2,1,1,1
48,72,39,73,34,10,3,7,5,5,6,2,1,1,1
48,72,39,73,33,12,2,7,5,5,8,2,1,1,1
47,71,38,73,32,13,2,7,3,4,7,1,1,0,0
46,71,38,74,33,13,3,7,2,5,8,1,1,0,0
46,71,38,74,33,13,4,8,2,5,9,1,2,0,0
45,70,38,74,31,12,3,8,2,5,8,1,1,0,0
43,70,38,75,32,12,1,8,2,6,9,0,1,0,0
43,70,38,75,33,12,2,8,2,4,9,0,1,0,0
43,70,39,75,33,11,2,7,2,4,8,0,1,0,0
43,70,39,75,33,10,2,9,4,3,8,0,1,1,0
43,70,39,75,33,10,2,10,5,3,6,0,1,1,0
43,70,39,75,33,10,2,8,6,2,6,0,1,1,0
43,70,39,74,32,11,2,8,6,2,7,0,1,1,0
