"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
49,65,62,84,169,100,181
52,67,61,73,194,94,173
56,69,64,85,203,97,153
60,68,66,96,205,81,222
60,65,69,93,217,87,233
62,63,71,86,248,90,226
64,63,75,77,249,86,172
60,63,76,76,225,97,178
57,62,79,76,215,116,161
55,60,79,65,255,133,167
57,62,80,79,279,96,199
58,62,79,70,284,72,124
57,63,80,69,269,86,162
58,65,81,94,248,122,315
60,67,82,98,296,144,415
58,62,83,83,372,138,447
57,58,81,76,409,120,339
57,51,78,73,374,110,291
54,51,75,71,318,85,215
56,55,73,79,265,79,223
57,56,72,67,249,89,201
59,59,72,62,273,94,128
61,59,69,66,269,76,119
59,61,70,65,234,81,149
57,59,70,85,231,86,215
56,57,72,83,233,74,211
56,56,73,76,227,72,166
58,55,73,71,235,74,92
62,56,74,79,243,69,137
61,58,76,84,235,69,155
61,58,77,97,214,66,124
61,57,77,90,214,71,109
58,56,79,90,217,76,229
59,60,80,98,237,95,334
55,57,78,76,227,118,312
56,56,75,78,269,109,374
58,55,74,73,280,91,287
54,57,67,56,211,73,170
51,54,62,56,182,61,159
48,54,59,60,156,61,164
41,58,57,50,92,66,83
41,55,58,44,90,67,67
42,55,52,64,93,79,142
39,56,44,65,103,82,199
40,53,43,60,134,70,174
41,51,46,48,141,66,142
38,50,46,33,119,47,73
38,49,42,37,98,39,63
38,47,42,41,93,44,76
35,44,43,39,91,39,79
36,43,43,35,104,32,48
37,41,42,36,96,30,38
35,42,46,37,75,24,19
33,44,43,41,56,32,33
37,44,46,31,60,37,37
33,44,50,33,89,62,70
31,45,43,35,104,59,119
28,44,37,30,93,54,111
27,44,34,35,79,39,97
26,41,29,31,69,29,62
29,42,25,33,57,28,37
28,44,24,42,38,31,47
31,50,25,47,46,28,58
31,46,30,47,87,32,84
35,46,35,54,131,41,203
36,43,36,40,137,53,233
35,47,35,18,127,29,18
39,49,40,33,118,15,19
38,52,42,41,90,37,52
44,54,46,58,92,65,103
43,52,47,56,90,65,126
45,48,55,50,171,67,245
47,49,55,54,210,66,251
47,51,56,61,239,62,194
46,52,53,56,248,51,142
47,56,53,57,295,56,184
49,60,55,68,261,76,297
50,63,55,71,220,69,223
50,62,58,58,210,66,177
49,60,58,63,184,64,168
54,63,63,78,174,70,158
56,64,66,95,165,89,260
57,66,66,100,171,97,254
58,69,70,103,182,86,209
59,67,75,106,215,111,243
58,67,73,90,250,115,309
56,69,69,94,242,106,262
57,68,70,85,284,125,383
55,66,70,95,328,148,710
56,66,69,97,319,149,745
55,65,68,75,276,108,255
54,65,69,66,273,69,114
53,64,68,65,273,54,62
53,65,69,70,222,80,155
55,64,69,73,197,102,260
56,65,70,75,193,95,217
52,61,70,63,186,81,135
52,58,70,69,208,79,154
47,57,69,45,206,69,158
46,58,69,46,170,47,53
47,58,66,49,144,37,32
46,54,65,52,104,42,38
45,56,64,60,83,52,43
43,54,63,57,93,52,67
45,56,64,52,109,50,60
44,58,65,51,117,43,38
42,58,63,43,123,44,20
44,57,63,46,140,46,41
45,54,62,40,177,56,60
47,53,62,40,191,55,71
47,51,62,42,201,52,123
43,53,61,40,197,46,82
40,52,61,42,187,60,47
38,51,63,42,179,86,52
41,51,66,44,162,87,62
43,51,72,58,172,80,112
40,54,73,67,150,78,115
41,52,72,72,140,93,138
44,52,72,63,137,103,142
42,53,70,62,146,114,219
43,52,72,57,157,113,252
42,55,72,65,185,103,232
40,55,73,42,204,85,128
39,53,71,39,199,79,107
39,53,67,36,193,68,117
41,55,60,41,152,58,90
44,57,54,44,146,52,77
