"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
50,69,62,85,276,113,432
48,68,60,87,252,105,331
48,71,57,67,228,87,234
48,66,56,76,254,75,273
49,66,56,64,229,56,147
50,64,59,49,192,42,67
55,65,59,49,166,43,29
58,62,62,61,174,51,62
57,61,65,64,195,57,95
59,61,65,70,202,62,140
63,57,66,65,217,62,157
60,55,65,50,228,61,94
61,54,64,55,233,54,95
62,53,64,54,192,39,46
63,55,63,57,144,45,49
60,52,66,74,122,48,84
57,51,66,74,129,61,118
57,52,68,68,123,60,95
54,51,70,59,137,69,85
55,50,69,55,139,69,76
53,48,70,58,151,67,125
53,51,69,62,179,74,160
56,53,66,61,236,56,103
58,53,68,68,221,49,66
56,58,66,82,184,56,104
58,57,66,96,190,73,227
56,59,67,105,176,76,286
57,60,66,79,159,77,185
59,64,64,70,150,78,109
60,61,63,78,155,73,108
58,61,64,72,160,72,113
57,59,60,66,130,56,67
56,58,56,67,115,48,61
56,61,57,76,116,42,59
57,60,58,67,105,51,70
56,56,57,66,92,58,85
54,56,58,62,88,57,79
54,57,55,72,104,52,75
53,58,55,76,114,70,97
48,60,55,70,141,74,124
48,59,57,56,149,61,91
47,60,57,58,147,66,78
48,63,56,69,151,60,84
49,62,57,81,143,73,119
49,64,58,67,116,65,92
49,68,60,57,108,67,76
51,68,62,68,95,71,76
54,69,64,76,105,86,112
57,69,65,75,106,90,84
62,68,67,89,124,83,91
63,65,68,94,130,69,99
64,66,73,101,129,82,101
65,65,76,103,153,88,143
65,65,79,96,186,94,159
63,63,77,82,186,81,91
60,63,75,74,163,90,108
62,63,75,73,162,85,122
60,64,73,76,146,74,120
58,63,74,73,131,103,135
60,57,74,75,116,93,88
58,58,70,81,117,83,110
55,59,68,86,119,95,160
54,60,64,79,161,87,168
52,61,62,66,193,75,139
53,61,64,82,162,78,125
53,61,65,81,143,78,142
53,62,62,73,123,68,133
54,63,63,69,121,62,117
56,67,67,71,131,67,113
59,68,66,77,123,77,81
62,68,67,90,138,77,99
66,68,71,74,152,92,129
66,66,73,96,174,99,211
