"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
53,34,68,49,166,75,166
53,35,68,38,172,69,116
52,37,67,46,195,47,87
52,37,66,43,178,40,56
50,38,65,41,161,33,40
51,44,65,57,129,36,32
53,47,66,70,159,46,96
58,47,65,70,173,48,109
60,49,67,69,182,50,71
62,50,68,55,211,40,43
62,49,70,69,226,49,117
65,51,74,74,204,63,137
66,51,73,77,213,63,132
64,49,73,76,202,64,122
63,48,77,79,218,76,174
64,44,75,76,247,78,180
61,42,75,72,226,68,174
60,42,74,63,210,57,116
