"('A',)","('B',)","('C',)","('A', 'B')","('A', 'C')","('B', 'C')","('A', 'B', 'C')"
69,52,52,73,165,65,186
71,52,52,82,147,74,233
68,58,53,97,145,75,291
67,54,50,87,165,67,286
68,50,49,91,162,54,202
65,53,51,91,161,69,160
59,51,52,74,143,72,164
59,51,50,62,117,61,108
58,50,46,56,74,55,58
52,52,42,60,64,56,48
51,50,41,58,71,53,49
49,51,40,56,70,44,52
48,54,39,61,73,50,80
51,51,37,57,91,38,66
51,54,38,56,89,33,38
53,55,37,58,79,18,26
53,53,31,56,52,19,31
48,52,31,50,38,27,19
47,54,27,45,34,28,20
50,55,25,54,38,30,28
48,55,27,60,51,27,35
47,56,23,60,40,20,36
47,53,25,50,37,27,29
45,53,28,36,43,26,17
43,52,35,40,59,39,42
44,52,34,62,58,41,79
44,53,33,71,58,49,98
46,54,33,64,86,39,105
50,52,34,63,80,40,75
50,51,34,52,73,24,34
47,51,36,53,66,30,36
47,51,40,55,58,36,38
45,50,39,36,50,29,31
50,48,39,40,63,25,27
47,44,36,39,64,21,28
46,46,37,43,59,19,13
52,50,39,41,53,22,19
57,51,41,33,65,26,15
56,50,46,46,66,30,45
54,50,47,42,85,31,52
53,51,46,35,77,35,28
54,54,43,45,73,41,40
51,55,42,41,58,29,23
48,55,38,40,46,18,18
50,53,37,41,53,20,19
48,55,36,52,46,30,39
50,55,37,67,53,31,38
52,52,38,64,92,28,59
54,54,37,53,111,21,38
54,56,33,51,113,24,23
57,56,35,45,97,29,21
57,58,35,62,68,34,40
60,61,34,69,65,41,73
61,61,35,65,63,47,59
57,60,36,70,68,42,53
63,62,38,69,81,43,53
68,62,40,79,87,43,58
71,61,46,95,92,47,66
73,59,51,86,105,44,66
69,57,54,77,134,54,111
66,52,57,67,152,40,72
66,52,56,66,164,42,107
60,54,55,58,163,58,121
58,55,53,72,136,56,108
57,54,51,70,118,53,93
56,53,51,69,93,41,59
55,52,48,76,80,45,74
54,53,43,77,87,35,65
